params,mean_train_score,mean_test_score
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9892625732798519,0.9033631595186671
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9868867633446468,0.9051218759642086
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9942301758716445,0.9185745140388768
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9935822277074977,0.9161987041036717
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9893242826288182,0.9107991360691144
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9875347115087936,0.9024992286331379
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9942610305461277,0.9200555384140697
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9934896636840481,0.9099969145325517
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9841098426411601,0.8917000925640235
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9826288182659673,0.8856525763653194
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.991638383215057,0.9108608454180809
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.991298981795742,0.9036717062634989
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9837087318728788,0.8964517124344338
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9827830916383833,0.8887997531626042
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9914841098426412,0.9078370873187288
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9923171860536871,0.9000617093489663
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9842024066646097,0.890959580376427
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9824436902190682,0.8911447084233262
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.992286331379204,0.9083616167849429
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9918543659364394,0.9008022215365628
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9832459117556309,0.8921629126812711
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9829373650107991,0.8874730021598272
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.991298981795742,0.90688059240975
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9903424868867634,0.9021598272138229
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9879049676025917,0.9030546127738353
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9867633446467139,0.8979327368096266
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9941993211971614,0.9204566491823511
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9929034248688676,0.9131440913298364
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9884603517432891,0.9067571737118174
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9862388151804998,0.8975316260413453
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9940141931502623,0.9157975933353903
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9937673557543968,0.9090712742980562
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9886146251157051,0.9030237580993521
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9858994137611848,0.8999074359765504
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9943535945695773,0.9178340018512805
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9939216291268127,0.9151187904967603
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9877198395556928,0.9051218759642086
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9873187287874112,0.901172477630361
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9935513730330146,0.915087935822277
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9930885529157667,0.9113545202098118
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9524529466214131,0.8629435359456957
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9525455106448627,0.8731255785251466
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9661524220919468,0.8907435976550447
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9660907127429805,0.8909287257019438
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9517432891083,0.8655353286022833
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9508793582227708,0.8630052452946622
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.966491823511262,0.8932119716136995
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9647948164146869,0.8878741129281086
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9529774760876273,0.8675408824436902
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9517741437827831,0.8691761801912989
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9646405430422709,0.8929034248688676
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.964979944461586,0.8887380438136377
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9536254242517741,0.8657513113236655
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9511879049676026,0.8676334464671398
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.965319345880901,0.89311940759025
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9627584078987967,0.8813329219376735
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9618944770132675,0.8829682196852824
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9604134526380748,0.8866399259487813
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9726319037334156,0.9070965751311324
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9712742980561555,0.9029311940759025
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9596420857759951,0.8860228324591175
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9579450786794199,0.8813329219376735
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9723850663375502,0.9089478556001234
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9712125887071892,0.8998457266275841
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9608454180808392,0.8821968528232027
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9587164455414996,0.8804072817031781
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9722616476396174,0.9069114470842332
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9711508793582228,0.9021289725393398
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9624807158284481,0.8803455723542116
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9595803764270288,0.8838321505708115
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9721382289416847,0.9041036717062636
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9693921629126813,0.897161369947547
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9533785868559087,0.8743289108299908
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9489663684048133,0.8663992594878125
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9660290033940142,0.8912372724467756
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9652576365319346,0.8923171860536872
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9531317494600432,0.8639000308546745
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9506633755013885,0.8688059240975008
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9648256710891701,0.8947547053378587
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9641160135760568,0.8876581302067263
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9517432891083,0.8626041345263807
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9513113236655353,0.869515581610614
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9645788336933045,0.8916075285405739
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9651342178340019,0.8888923171860537
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9544276457883369,0.870842332613391
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9506325208269053,0.869515581610614
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9646405430422709,0.8962357297130515
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9639617402036409,0.8782474544893552
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9609379821042888,0.8872570194384449
